A. P. Green Industries	Pratt & Whitney Aircraft	West Palm Beach	FL	1900-01-01	1982-12-31
Combustion Engineering	Isaac M Singer	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Buckeye Cellulose	Perry	FL	1900-01-01	1982-12-31
Combustion Engineering	David L. Yulhe	Jacksonville	FL	1900-01-01	1982-12-31
G-I Holdings	Bigham Insulation & Supply Company	Fort Lauderdale	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Okeelanta Growers & Proc. Company	Miami	FL	1900-01-01	1982-12-31
Armstrong World Industries	Arrington Manor Apartments	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Alton Box	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Buckeye Cellulose Company	Foley	FL	1900-01-01	1982-12-31
Owens Corning	Gibbs Shipyard	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Vermilion Sugar Factory	Pahokee	FL	1900-01-01	1982-12-31
Combustion Engineering	Spetsae	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Francis Asbury	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Cathedral Towers Apartment Buildings	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Hollywood Memorial Hospital	Hollywood	FL	1900-01-01	1982-12-31
A. P. Green Industries	Seaboard Coast Line Railr	Jacksonville	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Pan American Airways	Miami	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Rayonier	Fernandina Beach	FL	1900-01-01	1982-12-31
Armstrong World Industries	Mccoy Jetport	Orlando	FL	1900-01-01	1982-12-31
Armstrong World Industries	E.E. Saunders & Company, Box 192	Pensacola	FL	1900-01-01	1982-12-31
Armstrong World Industries	Disney'S Contemporary Resort Hotel - Marina	Orlando	FL	1900-01-01	1982-12-31
Combustion Engineering	U.S. Naval Station	Key West	FL	1900-01-01	1982-12-31
Raymark Corp./Raytech Corp.	Gannon Power Station	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Suwanee Lumber Mfg Company	Shamrock	FL	1900-01-01	1982-12-31
Combustion Engineering	Michael D. Kovats	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Civic Auditorium	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Armstrong Cork Company	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Northside Generating Station	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Automatic Ventilating Company	Fort Lauderdale	FL	1900-01-01	1982-12-31
Owens Corning	Key West Power Plant	Key West	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Minute Maid Company	Leesburg	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Merritt Dredging Company	Melbourne	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Armour Mine	Mulberry	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Board Of Trustees	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	U.S. Phosphoric Product	East Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Monroe Memorial Hospital	Ocala	FL	1900-01-01	1982-12-31
Combustion Engineering	Florida Power & Light Company - Ft. Lauderdale Steam Electric Station	Fort Lauderdale	FL	1900-01-01	1982-12-31
ACandS, Inc.	Pensacola Naval Air Station - Naval Air Training Bases	Pensacola	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	International Minerals And Chemical Company	Bartow	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	University Of Miami	Miami	FL	1900-01-01	1982-12-31
Armstrong World Industries	Rutland Building	Orlando	FL	1900-01-01	1982-12-31
Combustion Engineering	David L Yulee	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Miami International Airport	Miami	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Street Regis Paper Company	Jacksonville	FL	1900-01-01	1982-12-31
Turner & Newall	Mobil Pipe Line Company	Gonzalez	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power Company - Inglis Plant	Inglis	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Host Of Tampa Hotel	Tampa	FL	1900-01-01	1982-12-31
Plibrico Co.	Lancaster Distral Group	Fort Lauderdale	FL	1900-01-01	1982-12-31
Turner & Newall	Street Regis Paper Company	Cantonment	FL	1900-01-01	1982-12-31
A. P. Green Industries	Mobel Chemical Company	Mulberry	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power & Light Company - Cutler Power Plant	Miami	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Palatka Paper Mill	Palatka	FL	1900-01-01	1982-12-31
Plibrico Co.	Orlando Air Force Base	Orlando	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Florida State Capitol	Tallahassee	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Seaboard Coast Line Railroad	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Pittsburgh Plate & Glass	Pinellas Park	FL	1900-01-01	1982-12-31
United States Gypsum Co./ USG Corp.	Sea Haven Condominium Apartments	Pompano Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Jacksonville Street Railway Company	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Fpl	Lake Monroe	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Palm Beach County Solid Waste Authority	West Palm Beach	FL	1900-01-01	1982-12-31
ACandS, Inc.	Jacksonville Naval Air Station - Boiler Feed Water	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Gulf And Western Food Products Company	South Bay	FL	1900-01-01	1982-12-31
Shook & Fletcher Insulation Co.	Gulf Power	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Lake Worth Powerhouse	Lake Worth	FL	1900-01-01	1982-12-31
Turner & Newall	Chemstrand/Monsanto - Tank	Pensacola	FL	1900-01-01	1982-12-31
A.B.B. Global Inc (Lummus)	Orlando Utilities Company	Orlando	FL	1900-01-01	1982-12-31
Plibrico Co.	General Foods Company	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Newport Industries	Pensacola	FL	1900-01-01	1982-12-31
A. P. Green Industries	Reception & Medical Center	Lake Butler	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power Company - Suwannee River Plant - Unit 3	Live Oak	FL	1900-01-01	1982-12-31
Combustion Engineering	Florida Power Company - Suwanee River	Live Oak	FL	1900-01-01	1982-12-31
Combustion Engineering	August Belmont	Jacksonville	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Florida Pulp & Paper Company A/K/A Street Regis Paper Company	Palatka	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Glidden Durkee Company	Jacksonville	FL	1900-01-01	1982-12-31
Plibrico Co.	Lakeland Electric & Water; Mcintosh Plant	Lakeland	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Fernandina Pulp And Paper Company	Fernandina Beach	FL	1900-01-01	1982-12-31
Owens Corning	E. I. Dupont De Nemours & Company	Gonzalez	FL	1900-01-01	1982-12-31
A. P. Green Industries	Chemstrand Company	Gonzalez	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Ocean Shipholdings	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Rayonier Plant	Fernandina Beach	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Marriott	Gainesville	FL	1900-01-01	1982-12-31
Owens Corning	Mtr Terminals - Hookers Point	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Millennium Specialty Chemicals	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Big Ben Powerhouse	Bartow	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Newport Industries	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power And Light - Ft. Myers Power Plant	Fort Myers	FL	1900-01-01	1982-12-31
Combustion Engineering	U.S. Naval Auxiliary Air Station - Building No. 1429; Whting Field	Milton	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Buckeye Cullulose Plant	Perry	FL	1900-01-01	1982-12-31
A. P. Green Industries	Reception And Medical Cente	Lake Butler	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	B & G Construction	Fort Lauderdale	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Street Vincents Hospital	Jacksonville	FL	1900-01-01	1982-12-31
United States Mineral Products	Technical High School, 95Th Street	Miami	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Hotel Alba	Palm Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Tradewell Company	Palatka	FL	1900-01-01	1982-12-31
Pittsburgh Corning	Farmland Industries - Fertilizer Plant	Bartow	FL	1900-01-01	1982-12-31
A. P. Green Industries	Nitram Chemical	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	By R.N.E. Organization X Field	Milton	FL	1900-01-01	1982-12-31
A. P. Green Industries	Occidental Company Of Florid	White Springs	FL	1900-01-01	1982-12-31
A. P. Green Industries	Dixie Galvanizing & Tank	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Air Operational Training Station	Sanford	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Merrill Stevens Ship Repair	Jacksonville	FL	1900-01-01	1982-12-31
United States Mineral Products	Hudson Pulp & Paper Mill	Palatka	FL	1900-01-01	1982-12-31
G-I Holdings	Keene Insulation	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Big Star Coloniel Store - Sunshine Shopping Center	Gainesville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Flowers Baking Company, 2261 W. 30Th Street	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	C W Post	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Saufley Field	Pensacola	FL	1900-01-01	1982-12-31
A. P. Green Industries	W & O Engineering Company	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Florida Power Company - A.W. Higgins Power Plant	Oldsmar	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Imc Chemicals Company - New Wales Plant	Mulberry	FL	1900-01-01	1982-12-31
A. P. Green Industries	Complex 37	Cape Canaveral	FL	1900-01-01	1982-12-31
Armstrong World Industries	Pensacola Naval Air Station, Five Cadet Barracks	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Diplomat Hotel	Miami	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Vero Beach Power Plant	Vero Beach	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Trout River Fish Company	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Atlantic Coast Line Rail Road Company	Lakeland	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Florida Power Company - A.W. Higgins Power Plant	Oldsmar	FL	1900-01-01	1982-12-31
Armstrong World Industries	Hilton Hotel	Gainesville	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Orlando Sprinkles	Orlando	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Monsanto Chemical	Gonzalez	FL	1900-01-01	1982-12-31
Armstrong World Industries	T.T. Todd, P.O. Box 677	Pensacola	FL	1900-01-01	1982-12-31
Shook & Fletcher Insulation Co.	Va Administration Hospital	Gainesville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Tampa International Airport	Tampa	FL	1900-01-01	1982-12-31
United States Mineral Products	Air Route Traffic Control Center	Hilliard	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Hw Lau & Company	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power & Light Company - Cutler Power Plant - Unit 5	Miami	FL	1900-01-01	1982-12-31
A. P. Green Industries	Ben Hill Griffin Company	Frostproof	FL	1900-01-01	1982-12-31
A. P. Green Industries	Combustion Engineering	Orlando	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	American Boatbuilding	Miami	FL	1900-01-01	1982-12-31
A. P. Green Industries	Vermilion Sugar	Pahokee	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Florida Power Company	Crystal River	FL	1900-01-01	1982-12-31
Combustion Engineering	Tampa Electric Company - Hookers Point Station	Tampa	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Coral Gables High School	Coral Gables	FL	1900-01-01	1982-12-31
Combustion Engineering	Orlando Utility	Orlando	FL	1900-01-01	1982-12-31
Owens Corning	Jackson Memorial Hospital - Patient Wing Addition	Miami	FL	1900-01-01	1982-12-31
Owens Corning	Highlands Elmentry School	Daytona Beach	FL	1900-01-01	1982-12-31
Keene Corp.	Monsanto Chemical	Pensacola	FL	1900-01-01	1982-12-31
Armstrong World Industries	South Central Bell Telephone Company - Toll Office Building	Pace	FL	1900-01-01	1982-12-31
United States Mineral Products	Florida Sugar Company	Belle Glade	FL	1900-01-01	1982-12-31
Armstrong World Industries	J. Hillis Miller Hospital, Pediatric Intensive Care	Gainesville	FL	1900-01-01	1982-12-31
Combustion Engineering	Stone Container Company	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Fontainbleu Hotel	Miami Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Palmetto Phosphate Company	Tiger Bay	FL	1900-01-01	1982-12-31
Combustion Engineering	George Dewey	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Key West Powerhouse	Key West	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Fort Caroline Middle School	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Shands Hospital	Gainesville	FL	1900-01-01	1982-12-31
Kaiser Aluminum Corp.	Anderson A E Construction	Plantation	FL	1900-01-01	1982-12-31
A. P. Green Industries	Coconut Grove Incinerator, City Of Miami	Miami	FL	1900-01-01	1982-12-31
Combustion Engineering	Alton Packaging Company	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Glidden Company	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Ind Laundry Trop Uniform Rental	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Jacksonville Naval Air Station	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Armstrong Contracting & Supply Company	Pensacola	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Champion International	Cantonment	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Albion Hotel	Miami Beach	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Street James Cathedral	Orlando	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Tampa Steel Erecting Company	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Merrill Stevens Shipbuilding	Jacksonville	FL	1900-01-01	1982-12-31
Plibrico Co.	Door Panel Company	Greenville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Nelic Chemical	Jacksonville	FL	1900-01-01	1982-12-31
United States Mineral Products	Kennedy Generating Station	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Florida Machine & Foundry Company	Jacksonville	FL	1900-01-01	1982-12-31
United States Mineral Products	New V.A. Hospital	Gainesville	FL	1900-01-01	1982-12-31
Owens Corning	Gulf Tampa Drydock	Tampa	FL	1900-01-01	1982-12-31
Combustion Engineering	Frederic W. Galbraith	Jacksonville	FL	1900-01-01	1982-12-31
Asbestos Claims Management Corp./National Gypsum Company	Ng Manufacturing Plant	Tampa	FL	1900-01-01	1982-12-31
ACandS, Inc.	City Of Fort Pierce - Turbine Flange	Orlando	FL	1900-01-01	1982-12-31
Armstrong World Industries	Hess Oil Company, 2617 Heckacher Dr.	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Oak Ridge High School	Orlando	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Citro Dry	Tampa	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Minute Maid Company	Plymouth	FL	1900-01-01	1982-12-31
A. P. Green Industries	Gulf & West. Foods	Okeelanta	FL	1900-01-01	1982-12-31
Armstrong World Industries	Union County Hospital	Lake Butler	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	United States Naval Hospital	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning	Port Of Palm Beach	Riviera Beach	FL	1900-01-01	1982-12-31
Combustion Engineering	Napoleon B Broward	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	W.R. Grace - Vermiculite Exfoliation Facility - North 3Rd Avenue	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Delido Hotel	Miami	FL	1900-01-01	1982-12-31
United States Mineral Products	Walt Disney World Project	Orlando	FL	1900-01-01	1982-12-31
Combustion Engineering	State Of Florida - Doyle E. Carlton Building	Tallahassee	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Port Everglades Powerhouse	Fort Lauderdale	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power & Light Company - Cutler Station Unit 6	Perrine	FL	1900-01-01	1982-12-31
Combustion Engineering	Continental Turp & Resin Company	Shamrock	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Miami Beach Convention Center	Miami	FL	1900-01-01	1982-12-31
Combustion Engineering	Transamerican	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	C. Leon King High School	Tampa	FL	1900-01-01	1982-12-31
Turner & Newall	Leon Company Gymnasium	Tallahassee	FL	1900-01-01	1982-12-31
Kaiser Aluminum Corp.	Atlantic Fire Brick & Supply Company	Jacksonville	FL	1900-01-01	1982-12-31
Turner & Newall	Naval Air Station - Barracks. Mess Hall	Pensacola	FL	1900-01-01	1982-12-31
A. P. Green Industries	Plymouth Citrus Prod Coop	Plymouth	FL	1900-01-01	1982-12-31
Owens Corning	Port Of Palm Beach - Slip 2 - Whse	Riviera Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Electric Phosphate Company - Plant	Bartow	FL	1900-01-01	1982-12-31
Burns & Roe Enterprises, Inc.	Florida Power & Light	Miami	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Fruit Growers Express	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Edwards W T Tuberculosis	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	International Minerals & Chemical Company	Mulberry	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Owens-Corning Fiberglas Company	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Buckeye Cellulose Company	Foley	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Florida Power & Light Company - Cutler Power Plant	Miami	FL	1900-01-01	1982-12-31
Owens Corning	Nitram Chemical Company	Tampa	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Buckeye Cellulose Company	Foley	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	W.R. Grace - Vermiculite Exfoliation Facility - Northwest 15Th Avenue	Pompano Beach	FL	1900-01-01	1982-12-31
Owens Corning	Lakeland Hospital	Orlando	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Tampa Bay Hotel Company	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Pensacola Compress Whse - Section B Door 7	Pensacola	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Tampa Electric Company - Hookers Point Power Plant	Tampa	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Florida Power & Light Company - Sanford Power Plant	Debary	FL	1900-01-01	1982-12-31
A. P. Green Industries	Mobil Chemical Company	Nichols	FL	1900-01-01	1982-12-31
Owens Corning	Port Sutton - Pendola Pt Siding	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Owens Illinois Glass Company	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Ch & M	Pensacola	FL	1900-01-01	1982-12-31
A. P. Green Industries	Uss Agriculture [Ship]	Bartow	FL	1900-01-01	1982-12-31
Combustion Engineering	Jasper F. Cropsey	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	U. S. Phosphoric	East Tampa	FL	1900-01-01	1982-12-31
Combustion Engineering	Jacksonville Gas Company	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Naval Air Station, Heat Treatment Building	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power & Light Company - Cutler Plant	Perrine	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Seaboard Airline Railroad Company	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Belcher Oil Company	Miami	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Gateway Shopping Center	Sunrise	FL	1900-01-01	1982-12-31
United States Gypsum Co./ USG Corp.	Dade County Court House	Miami	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Container Company Of America	Fernandina Beach	FL	1900-01-01	1982-12-31
G-I Holdings	American Cyanamid	Pensacola	FL	1900-01-01	1982-12-31
Plibrico Co.	U.S. Sugar Company	Clewiston	FL	1900-01-01	1982-12-31
Burns & Roe Enterprises, Inc.	Kennedy Space Center	Cape Canaveral	FL	1900-01-01	1982-12-31
Plibrico Co.	Sugar Cane Growers Cooperative Of Florida	Belle Glade	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Florida Steel Company	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Buckeye Cellulose Company	Perry	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Gardinier Mine	Mulberry	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Atlantic Ice And Coal Company	Jacksonville	FL	1900-01-01	1982-12-31
United States Mineral Products	12703 14Th Avenue	Miami	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	City Of Tallahassee Electric Department	Tallahassee	FL	1900-01-01	1982-12-31
Combustion Engineering	John Gorrie	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Boise Cascade	Cantonment	FL	1900-01-01	1982-12-31
A. P. Green Industries	U.S. Phosphoric Productions	Tampa	FL	1900-01-01	1982-12-31
Shook & Fletcher Insulation Co.	Tenneco	Pensacola	FL	1900-01-01	1982-12-31
Combustion Engineering	Street Regis Paper Company	Cantonment	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Gulf Tampa Drydock	Tampa	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Gibbs Shipyard	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Tampa Shipyards	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Piney Point	Piney Point	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Mckesson-Robbins Drug Company Building	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Humble Oil & Refinery Company	Century	FL	1900-01-01	1982-12-31
Armstrong World Industries	Trenton Gym	Trenton	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Florida Wire & Nail	Quincy	FL	1900-01-01	1982-12-31
United States Mineral Products	Miami Airport, Terminal Building, Section 7	Miami	FL	1900-01-01	1982-12-31
A. P. Green Industries	Agrico Chemical	Pierce	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Gulf Chemical Company	Pensacola	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Lee Tidewater Cypress Company - Perry Plant	Perry	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Air Products & Chemicals	Pace	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Disney World	Orlando	FL	1900-01-01	1982-12-31
Combustion Engineering	John Ringling	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Reliance Amity	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Alton Box Board Company	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Mcdill Air Force Base, Commissary Building	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	American Cyanamid Company	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Jefferson Smurfit	Fernandina Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Jackson Memorial Hospital	Miami	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Tampa Armature Works	Tampa	FL	1900-01-01	1982-12-31
G-I Holdings	Launch Complex 39	Merritt Island	FL	1900-01-01	1982-12-31
Armstrong World Industries	Alaucha General Hospital, I.C.U.	Gainesville	FL	1900-01-01	1982-12-31
Owens Corning	Florida State Hospital	Chattahoochee	FL	1900-01-01	1982-12-31
Owens Corning	Phosphate Mines	Lakeland	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Breakers Hotel	West Palm Beach	FL	1900-01-01	1982-12-31
Armstrong World Industries	University Of South Florida, 2500 Fowler Avenue	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Buckeye	Perry	FL	1900-01-01	1982-12-31
A. P. Green Industries	American Cyanamid	Bradley	FL	1900-01-01	1982-12-31
Combustion Engineering	Florida Power Company - Anclotte Plant	Holiday	FL	1900-01-01	1982-12-31
A. P. Green Industries	International Minerals Company	Bartow	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Florida Steel Company	Indiantown	FL	1900-01-01	1982-12-31
Combustion Engineering	Arthur M. Huddell	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Jax Ice & Cold Storage	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	American Cyanamid Company	Bradley	FL	1900-01-01	1982-12-31
Raymark Corp./Raytech Corp.	Us Phosphonic Mines	Tampa	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Pratt & Whitney	West Palm Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Hoff Magnasite Company	Oakland	FL	1900-01-01	1982-12-31
Combustion Engineering	Eastern Airlines	Miami	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Turkey Point Powerhouse	Miami	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Mainland High School	Daytona Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Elberta Crate And Box Company	Tallahassee	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	North Brothers	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Univerisity Of Florida	Gainesville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Lehigh Portland Cement Company	Bunnell	FL	1900-01-01	1982-12-31
Armstrong World Industries	Jacksonville Naval Air Station, E.M. Dining Facility	Jacksonville	FL	1900-01-01	1982-12-31
Plibrico Co.	Maddox Foundry & Machine Works	Archer	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Itt Rayonier	Fernandina Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Pratt & Whitney	West Palm Beach	FL	1900-01-01	1982-12-31
Armstrong World Industries	Metal Container Company, Ellis Rd.	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Thomas J Lyons	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Stanton Power Plant	Orlando	FL	1900-01-01	1982-12-31
A. P. Green Industries	Rawls Brothers	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Drummond Building	Deerfield Beach	FL	1900-01-01	1982-12-31
